name,rating,title,review
Restaurant Milka,50,Perfect meal for Valentines 💕or anytime .,Wow! Nothing more needs saying other than ate here today and booked again for tomorrow!! Cannot wait ! Lovely stroll from kranjska and perfection at the end of it ! Well done 👍

Restaurant Milka,50,A complete experience,"Making reservations, arranging the number of guests and all in all logistics was a breeze. As soon as we arrived for the end-of-the-year company dinner we were greeted in a very cozy place. A winter's chill outside and a warm welcoming, unique inside. The tunes were already caught in the ear - not too loud and as we sat we were ready for a great experience. We had a seven course menu - one of us had a vegan menu. We enjoyed it as much as we enjoyed the wine pairings with a few interesting twists - a beer and a cognac. We loved the tempo. Each dish was unique and presented with different styles, interesting flavors and still somehow managed to stand together as a whole. The vegan menu did not by any stretch look less cared for with a focus of its own. It was a perfectly spent evening and everyone enjoyed it; those more cuisine savvy, those who have never tried anything like it and those who like simple food were all thrilled. The service was exceptional - fun, natural, unpretentious, proud and knowledgeable of what they are serving. If there was anything we did not like we could have told them and they would improvise. Always a sense of being cared for.  A real hedonistic experience. Cannot wait to return."

Restaurant Milka,50,Excellent,A pleasent gourmet surprise. An exceptional meal in a domestic environment. Not to be mmissed when in the neighbourhood.

Restaurant Milka,50,Simply the best food I’ve ever eaten,"Words fail to impress the sheer deliciousness of the food at this restaurant. It was so good, we went twice! The staff are friendly, engaging and helpful. The food was spectacular. You’re a fool if you do not visit.... honestly!"

Restaurant Milka,50,Tasting menu,An excellent experience with the staff taking the time to explain the food presented to you before you ate each course. The flavours were delightful and the staff checked to understand if any of the party had any food allergies. The staff demonstrated a passion for hospitality ensuring their guests enjoyed the whole experience of tasting different dishes from each plate. We ate on Friday evening and the restaurant was busy with other large and small parties however the timing of the arrival of each plate was very well organised allowing both palates and stomachs to enjoy each offering. We also ate off the set and à la carte menu for our Sunday lunch which was delicious.

Restaurant Milka,50,Christmas Lunch,"Excellent Restaurant, we had the seven course tasting menu, it was fantastic, paired wine, our Granddaughter had a three course menu which was equally as good. Staff very friendly and helpful. If you are in the area or even a drive it will be worth a visit."

Restaurant Milka,50,Unique food and ambient,Excelent place to take some time off in an homelike ambient with a food that that you wish will never end. Have to try.

Restaurant Milka,50,Best,"Both the view, the food and the service leads to Milka being the best restaurant in Kranjska Gora. Definitely worth the trip."

Restaurant Milka,40,FINE DINNER,"Finally one restaurant in Kranjska gora that does not serve fast and frozen dishes. Their tasting menu is great. Extraordinary use of ingredients and miscellaneous wines. The prices are not average, the need only to improve the time of service as the time for dinner is extremely long, which was mentioned by others in their comments. Other ok."
